Marketing Spend,Administration,R&DSpend,Profit
354122.67197114055,774381.9068268893,431908.76852985047,719460.6556505268
325724.07367515203,763014.7878815418,596469.559481694,709943.1939450306
316236.48405847885,734290.4928053261,423255.8278673161,632018.682845898
329764.761320233,768587.6511801524,542390.0140045349,756732.2037296464
314643.6328114329,759356.9652202105,528336.7246725648,703837.5198846718
381715.4803941265,754112.8795074706,671726.9777411298,759066.4932464772
317637.868124563,739427.9740634045,438677.22818051605,652907.9725142061
309038.4804247261,733423.8602714865,406093.1013921445,674376.8335745267
247738.7112310846,698729.8904422128,229943.38545567027,475589.71457632375
397252.8127712625,780781.8262870812,601510.0071351216,814509.6462281328
363458.74354896334,753168.6850398837,468400.97536823567,722421.1536123527
387531.95113935834,765983.2643602255,557710.1434401681,787412.4720442945
331341.36507965904,769774.9142302851,565562.805356232,744757.8764182857
337451.0988604692,735434.6546337607,388826.3754583127,643321.6726479074
324876.1400336644,740275.61285043,359513.69657521334,638860.7658045151
314217.5356416465,765893.3569645646,415341.5216981399,711170.0867624022
285168.83378290903,726114.354525528,279726.0615589426,567200.9452035162
350195.10465120256,744605.7916897128,336073.7345608518,640830.4479521919
321380.37907338777,721324.4530832884,331399.7209060399,561871.6703036524
316340.43649921066,725732.5438068078,429058.93834717746,688299.1046828865
298719.4701407148,702698.2571357476,387059.37405674043,631222.3364759008
368678.6523256981,764542.6254803488,533337.7762163929,723923.3624020963
280715.6560630726,727105.6971405408,371442.30094135547,621252.7938990169
297601.2219158563,729692.5508905903,366260.85189723596,590181.7878344118
321881.9101502959,730718.7978562518,380770.08366075286,640316.6994955519
248089.06069201423,723341.9956049054,338397.6815196669,623234.5035898988
385366.4422254058,776541.3591653632,560644.0325794844,830527.5942006564
371785.78890201927,759888.3589388102,591740.8450717197,722980.206902268
346551.0764371399,749399.9350219008,436474.1361642205,715269.9109819426
387984.454144284,783724.6384162288,552230.0836018784,788564.5574384778
373781.8618544247,772020.9588039453,429767.78352938674,702633.8291703906
312067.93859653047,751439.896516188,388698.65973551763,678250.33058649
423915.693815029,767308.1630930083,567327.033321891,829990.2414112103
377059.29982438387,740542.2506783247,378335.6875471967,688767.9592124935
288180.28591190145,734204.3305043671,406670.87140351674,639381.7211467634
356670.8134158753,763614.8676900774,622853.2966723719,758438.4883020906
311780.5037951399,758438.1518543143,341022.0137001124,671448.5894930025
345270.1656414183,769602.2622452427,462446.31153488014,722756.4824150181
257264.47628276068,692591.4588034109,290356.0493588399,518790.3510261866
296220.71170609863,754284.6674678095,426382.64949036454,663267.7786881085
399357.21085457254,786362.2156399477,764250.6289266719,842779.0762382085
388465.70787722885,759987.922240544,510072.4042482933,782573.9513929765
282551.9485110201,717254.4262038968,328355.6782275941,559252.6647039059
273956.6806696229,741485.8535518777,312693.16880836285,602356.9098792955
237116.8703902541,710579.4999598301,263377.55405919225,519767.20410293085
360924.46236166626,753557.4326516015,495239.4510133884,762696.7765609213
196461.90856693196,696160.334980709,244956.01094373365,480378.67481510446
355224.9878869421,759354.6816663977,469618.0480425119,725152.1188259443
370894.4835531218,752827.1806901561,398326.9962609727,699467.1793819877
239139.36361893217,705998.71002046,272422.8340507605,547076.0689168451
326536.1401143724,757153.2660294864,411972.61641982925,688598.3386699688
359909.26087945595,764614.8844976668,528311.3960470527,763579.049024363
391184.59750264673,785085.5643821014,544003.8706454043,758614.6300587486
316554.04107929487,747241.5858304753,351164.37477385043,604612.3100349229
310245.8117702737,720176.6178347259,345460.1478501305,607328.4417963158
292396.8677151316,715347.3216020373,318323.824030241,589389.123509085
361979.7756634023,784915.952796472,475906.2143232295,722356.8368386554
283964.6223995203,738750.3631157409,405463.9378185305,603249.2898074783
336166.15699200326,763798.7672374469,409469.8760506227,731727.0486331817
208582.17762288373,702377.5796195728,260880.47091413543,530598.1068318227
202050.8499930895,658519.233807331,88960.0572115771,407418.8144170935
354286.4030829002,761383.1129540083,458214.6277679078,771887.2437268831
303766.77999576926,752357.3264618655,464902.35592755774,689785.9817827565
303778.3204333865,727164.0035756367,451073.7707250222,675854.7362074567
297210.11775142275,743504.5143152921,549420.4545480881,712063.3404352986
395183.83574102644,769461.6071613778,577709.4872947243,793065.9512304455
323038.67406035593,751328.5817729605,565084.4928212385,735678.950943118
369596.0836046724,754657.2009045135,587566.9311943706,717679.85480893
362103.72826906247,770908.1787871856,555003.2260695472,743802.965638981
300399.29480612907,761171.5377349096,435132.979067523,697570.6673193843
341956.86307089566,753673.4391057012,555763.0156060422,759988.3172959782
233723.38570317862,704554.8702106191,270515.3546875387,523103.5906313896
290399.3418336505,732791.224399656,339756.52985813405,620049.6329788563
390299.2300167704,782383.6380669301,547423.445665976,832019.0079394693
357896.1032560165,757261.9088870201,458785.56660692696,707253.2307981605
355202.56143661716,736881.3761948611,435182.18719257246,656209.0553091065
332391.9063154028,760345.6432218694,499848.2168974128,684410.0850324125
273255.76454025356,731215.5332560381,355060.7285731464,604141.617928488
331484.2462708006,747872.4846060786,526771.7832382431,735527.0710563547
360240.74084129895,755916.4859593385,517687.1619400787,730981.0799800267
325527.24462498666,763181.7319846541,614020.3030420337,755694.3882590105
305659.04313195666,728363.3910977219,376109.9788743269,595641.0747147313
308129.89201874053,731745.2480839387,316379.3358056679,611055.2046737254
332766.17099402245,732094.0485043966,510251.757603307,642267.6231938563
295170.7352794494,725185.2796751697,367025.83069054957,593211.6917469958
375050.8368011386,762418.8406405766,485464.97665644134,740194.5289652139
345207.8219156646,760091.9081435589,582853.1575203246,740287.1032969488
347220.58160480525,740843.522825581,504629.9532657673,704553.2619858184
328878.98007619655,768849.2019366041,489313.86073656153,735524.6576498186
361633.0229633866,753615.4256236193,428497.422588154,671568.0700602458
211594.588226571,654450.4770377591,289840.4159110859,400771.46602245397
372938.1652420111,758313.2985731548,494488.649791988,754355.9739940716
263976.94685885194,729699.9511050074,386073.09717609675,608703.2537811293
300584.5090309901,732531.7662245423,316038.3875948866,629564.454019811
236817.06641115304,686563.3717026443,250690.81055245633,504403.47771187034
425254.07722807076,781265.1904664013,637331.2105650456,885015.5556826892
321289.21641690354,738302.4439466835,431648.07337146206,685523.3836992083
371570.5181553804,753115.6904039427,475873.17783282517,729688.6175693148
369374.2240307403,770561.3949497296,559064.740042167,740201.3718359198
283842.9200847768,731768.5281813536,471394.59160893795,656672.917788893
358654.42809425964,734684.2137195045,378889.85438542557,654866.9023802693
359810.2864279386,722467.7145952091,377719.9298836763,613987.7831271329
320267.709407397,734499.2523596735,485686.84645906335,600204.4392966102
366845.42576158047,750952.5952677566,517798.5393664498,727219.5967229035
301984.8090446055,762145.1176962685,477443.9666118632,702295.2520992714
345500.99190996593,769023.3080530972,454351.7281067417,723628.5739083012
300104.22927418066,739237.518105266,400176.9708016239,609272.852560924
323991.7457004399,742326.7949838056,415732.70382131904,693257.1693332673
263655.0440405311,711527.6923204996,279961.6915082268,550099.4639790837
342134.083846012,732585.7064000362,401010.815056619,702894.5817038462
320265.59796924156,720681.0966438674,433183.8579413791,612255.2268208439
199981.08989555758,678713.6342084843,177458.04108907093,468846.08088769484
343553.6528880921,771152.8029349432,494011.48040742637,716311.0663354681
259730.96976894967,732973.2378895616,314806.68703826633,572516.9146778699
319916.97387104173,738333.7291491255,436520.65118565987,685274.7608525734
342348.8752009747,744578.3600277076,451407.397634115,683824.0236017653
288473.42850500613,710230.9106142427,322840.39780599787,516327.0549980243
260219.20075531883,735664.9720198499,310330.6037884063,627153.9520953859
291545.5606059348,737057.9139303028,389919.1688674543,595925.5571764483
243653.58405542024,700739.8992785113,258808.1861460986,502051.9664715867
322747.3246511133,750576.5477949838,387982.3510636521,651450.4158055516
271874.77555410983,723676.3260609697,346940.8982796238,636977.1986748438
326052.8679390562,742670.1724527034,359137.1008844661,650017.6052222223
289565.8572357944,753403.3560658984,416360.80851783097,679463.0175047203
376345.775692957,785994.4707990588,533208.2348513949,726955.6236523951
350194.0469974093,762398.8910420358,479164.51331044454,712424.5964669317
273342.88318645733,723280.7470387988,464129.2927156835,626786.3465076655
310104.3354726033,753098.8647047826,463727.1706956654,707281.0711981489
305487.8414844833,752856.2446672252,484934.0069243199,660787.3848446704
307159.59928588965,735516.5999673163,348849.789585347,637219.7697919289
365821.0321420573,769403.2000313208,561869.5002641807,796539.955915796
292861.03594889655,722589.3360783758,263428.72577624023,536915.5486564826
348299.0634210765,771202.1586779875,468151.68750207446,742244.1615162044
315824.34241490846,728051.1367778511,394238.7819470718,602202.5253018818
274607.7988836488,737414.6343373401,486739.4424460543,631096.5789272354
366359.3322296259,790254.0517521605,529669.60110217,822268.8192907432
347634.61536978086,769134.2594744116,467867.8825203463,772211.9773239688
354598.8726278917,742308.4960350997,560562.2470496575,749299.8135461585
294600.0923362884,754092.154843329,416086.2611587912,695998.3551630889
263896.408846951,729785.8066556299,427146.99695025804,624832.9130970992
237928.1694116651,720641.9386898058,319292.5457902667,558105.8567433273
270888.5974008745,736986.7427361729,426941.73198291205,619493.4541025413
256389.14892399972,711239.3719838607,229965.02431116113,522993.27236464754
305111.1983190837,718360.9065595369,381828.4681624199,627022.748548731
340945.7024764573,727053.7941932724,361207.8552808426,655046.6215711182
355761.547830753,780560.4707258854,608663.9251740046,812882.1838896632
273246.3324653482,743781.6850330391,437295.8587755228,599592.5609907099
410763.44768158457,770458.2251504055,532520.1687546852,795543.0422862648
332924.42480857985,749841.0555463225,380203.130105418,629318.1574465187
357185.8212331256,739192.037300311,393343.33987863455,665132.5526031755
300090.3537881175,724452.7631568776,406469.811452936,590557.1887426386
386926.849971412,743562.94014209,531214.9140797607,755287.0098046259
260239.30300720397,691419.5849237646,185402.6063145082,451745.24583158025
273224.6639424629,721062.4508857281,313064.4750477308,578735.8913183811
406353.47133000306,766891.0374580766,440012.7631200809,749538.9405315383
281561.1513581576,725087.4047137634,293346.8802951444,622249.5213472815
311429.17781747144,762026.6310372166,487089.442381095,692641.9180887197
343747.2110720836,739438.2359379645,475894.6151473152,700987.5476060212
354874.7827035129,762556.0795319532,388265.54554872995,721012.4485949675
319878.3148077596,757374.7656141951,427864.74622817436,668758.2687814983
305267.9776986812,749519.0954627771,522034.6117430822,749887.7439524691
362481.7951840167,767307.760179787,521164.05944736215,763368.9988393222
327652.2152380386,733432.017830486,425685.44058399484,674364.6900140697
356291.91254647233,754572.3175038365,441321.25075599924,722161.5953285708
375882.2719588954,784634.3831122811,603881.6818979837,835397.7585325286
300298.50765372126,728728.2516925688,414710.2669007748,617968.4444884827
372628.8879721756,765438.5410866665,436329.62091954146,745790.3759446463
375850.49991954566,776949.8331170537,522136.2861763777,776308.7770229416
351102.6459722308,760476.7925010263,468424.71795056533,723049.0485358619
334694.5889184356,758026.0084474531,565601.1776958803,748944.6260092966
287897.37082571845,723569.9061286224,349111.7124243409,607636.7649915062
235906.40173915436,723248.1053177177,359011.1657566329,589513.2548074556
357086.5292823992,740334.3413489654,523659.2133582645,678271.5613518623
279537.37825556076,751104.0559924196,500209.4343613373,663877.7609997084
318429.83832447015,738906.173162763,425331.5070238876,656687.1541381269
359138.56813362683,760531.0666169897,444616.51546271634,751008.4358716839
379194.47631307447,757512.5178283104,566325.8358176042,760242.6263923282
343841.417177358,756894.0874038364,473599.309073746,696290.7682382397
276925.49371218134,693934.7381863288,303046.376887075,542832.5275394456
300558.16935865633,772277.4116267728,432970.2474161349,703507.1274779022
304398.30900036526,741146.062566648,456640.25805736054,656159.9581646266
367891.45548499975,750784.0421080019,532706.27864346,665976.6450587403
265714.2906506068,739106.5144671376,368732.38555142086,638393.4747072718
323547.9618122827,723174.5187456299,487986.52227365295,701764.5162616927
266911.33174749895,708217.6523165876,254594.41665663553,541165.0048681151
310802.81065978296,734270.9115209535,419534.29083240713,658769.6102927368
289682.0462132167,698196.3669013008,322705.36355562264,504108.8963938867
323323.3904568834,749493.0173325759,362276.88592502,630622.2327639962
279672.4945639257,700114.1780978059,337221.88040637376,565325.1983761906
370056.0615712886,742916.9167577226,389959.46399534354,700164.6657717065
237761.488721596,732038.1777207762,321925.11239750206,539892.135065074
353026.5542680157,761505.5612686893,429868.84761407087,690382.2326750701
341743.4683685486,742851.9783375715,458925.6377912294,715574.9185332116
331455.7438120411,744240.007298526,374343.43582219,656243.9870127005
333967.44008573826,752697.1875827836,514802.9918434734,628060.7739044754
231583.21395926445,674244.9376324891,230817.4495602887,440020.2238985043
149664.93842733337,633887.6279660733,211601.8379097606,370040.8492016519
259461.77782429085,712105.2422114939,371435.2828756642,634191.6215665792
346434.4411467397,773196.4417223042,567669.1914848511,776534.0077037107
353372.58240394853,734417.722533754,462060.03456059773,702548.1288685261
363177.60906993365,787475.2057856955,436482.7167229117,761430.2942230926
308061.2671192384,747977.7450271442,373815.71949994395,634644.1017503481
316006.1911436788,723081.2495712799,429130.75692343834,647566.0013210869
338568.0679356785,744918.6779067811,400151.5644447984,634239.5898559031
330814.34637493157,727710.8861459255,354089.5906872176,592389.7047571812
253219.7395638048,711226.1101962388,265150.7227249292,552473.7759195807
384855.3125108146,767690.0323980686,511303.1827902174,724755.2058464742
340369.49471542693,737346.055634766,355801.2881031587,644764.8863820921
351260.72520895145,745743.9019908912,336423.76733546617,679736.8326300802
303335.90144437196,741803.7598324823,385469.1818244698,681174.5621597714
369123.61490580253,768929.4861039902,425347.3110838734,720218.1313857079
420056.27937235904,766938.3489044402,553183.9525910262,829715.4030820655
349320.0391475031,714602.8579343276,337983.7821568928,614074.2872789823
424407.60799452337,763884.0952231414,625614.2621422128,819277.286204728
288882.95405129576,714474.8481616207,383860.8249578754,626253.436291581
345895.6878758592,725131.1013375372,400826.06766156154,594581.7083507585
403758.71277829254,754732.6306039948,529391.5816570712,756945.6561085146
322876.1611719999,726442.0456454034,462141.5515063957,692263.5275052121
403129.1682132053,771248.1851024827,568098.3237269997,752206.3350595031
223804.44009547777,720813.857825706,235556.34330198113,565649.6803159174
362332.8157908238,764810.2106875046,411886.911199792,724412.4207504562
283519.1240255161,725177.3664902599,364019.5327336602,562813.9245162824
380763.29618142464,771733.43881418,643054.8710415035,828722.1167676715
313386.1692668352,727990.246167982,406780.86949174723,661207.1831270303
279553.7795680998,729816.6761642245,399813.27749681054,625893.6064469503
372478.5639051162,770042.2277811223,457943.7784656562,756018.3280123542
329587.49231564265,769933.3203425007,504106.35404565954,735160.2062086937
347293.02326161065,758395.5763202587,545141.4989193312,784975.3083516569
329452.40671921,764096.5438845747,458882.7388357265,724058.6590967355
208403.72880196554,665126.2842728009,174942.1820962012,438295.72274537093
427657.9542136787,761165.4905908554,583013.1391623678,806868.5271606927
313937.4386870465,740264.8401525498,392007.49512673914,691814.6859312088
353704.6910922375,754803.6879824556,462001.28534576355,678486.3190960833
403844.1031718007,772940.1263644216,420873.4425019359,778470.305898818
376084.33963935415,757045.2166147893,563528.5985608671,755756.3096277668
388678.69725526904,755552.6200595609,424604.4978798736,681182.9057077565
312515.55646161473,747676.5209441094,463798.5333318306,659628.5479930718
372677.3704133341,754461.9895029413,547150.3785314441,713954.842957974
259733.13894810015,723345.3136198655,342854.28320263687,556312.2785103589
371650.41494088224,796831.4951442517,593188.0589908679,783969.3822022155
312004.7532130358,724629.009348354,369341.9888055891,583541.428132751
429879.5435049457,783769.0508826268,531030.9494021987,828618.7310141987
325483.4079564982,750543.6457794958,471636.505296426,681257.9019241785
257456.07678456113,717221.467236779,336683.77519424085,570290.4121877908
312712.0645492351,737083.3704544957,487693.39335635083,688929.3966971476
377484.9726929279,728395.1082347671,456132.1410364285,663590.9288438185
360026.3621877893,765348.0496041119,494978.11459907587,720138.8182535358
345395.28315547784,743041.1473244363,480304.100616032,691398.496655311
353271.660587393,735165.8248238185,483685.3465204962,682299.8526888074
305968.77611322014,717816.6426824166,394206.42782862263,625165.3054059995
395932.64505872375,776317.1776746027,554702.2889239992,766500.1356887908
397283.1744134645,765354.2654461211,583798.599656597,754782.6403902742
365585.6026987827,779524.7233100119,670736.8380159582,763983.0172249903
409906.3841198509,753439.9870113992,593815.4877155749,796276.2560207963
354213.42602223915,760336.152632294,396720.33426201926,696095.3161571723
268457.491260709,719340.9863800942,306970.26275610493,559578.5300030992
325623.766310249,721999.9449545953,425612.0303530694,666727.480272052
299616.9921133824,752845.4108988168,428602.20647554786,707935.5255158498
278716.92487076524,726999.9030709276,258992.8582100978,548506.8855629618
275443.7503405022,719907.9998756212,300596.93496355554,544334.5591213268
286666.4599079609,724509.1220795187,308474.30971105734,556054.7329463363
341525.87272004207,757994.9500444579,490026.64266323764,685351.3195631169
346672.74380276777,769937.1751440732,460116.1626361758,692277.4366605751
408549.5952218422,792681.3988147465,574783.3151858627,809140.1924073803
302723.18651320715,711417.4703394284,331975.9573379642,598071.5797388158
339105.63786728366,762018.8531418599,462475.1802715218,681145.5464930019
318344.2694697353,736537.0695319741,387841.19718880113,669926.4607797929
393446.76884129713,764349.0203985772,511612.4932096207,730038.8358330375
376478.91815585195,785581.7174608577,524660.3462160904,815448.8649885111
256160.8196243057,718266.694631843,334310.4369432264,539129.6620145419
334152.18040764076,767400.993783538,427317.83503916307,721796.3578783871
270335.0715294839,706745.3054494545,391529.7157457196,556277.0531282969
348009.365135583,754173.535361251,400403.8165305449,679376.1936004093
376625.02233749244,764615.1099196135,448102.0900925666,747993.4280330475
340627.06746152573,745059.3802210029,427011.99005416816,710109.8495209138
319832.7562757462,742230.7389616293,421209.1970692585,673043.6818813491
351673.8411244523,734433.6381763276,349811.4389611713,606967.7120936912
391172.1201209082,796512.6092133444,554834.6142158702,778658.443768905
474723.1036295742,783903.0582047466,632306.7481544851,864381.3020765744
318455.2326875483,745423.1974524667,389617.2033841077,653550.5736273299
351354.15855536703,751123.2283579935,486346.8429712531,732035.5046024469
383309.99926952325,749334.6987707642,595035.0344535513,756358.6240032406
266929.7818311186,704701.833748312,276654.1917519027,545120.3573506391
308215.1211114592,760286.4663002752,457720.3516274724,715968.5090972931
331941.27321478515,731127.5568768919,580618.8201464412,666460.1467797074
172778.58596549035,633259.4646040854,243871.9031385678,363726.24887677253
261321.26958459054,758827.439074609,445668.074676704,677609.5144012214
333104.5311856547,746602.2976988149,416032.1793832349,708074.8657772478
382665.1278019962,784124.5960748843,457616.34705378365,808231.2326692224
283767.40251523745,735931.9192439035,464036.3693430911,637339.8631017542
347330.7613589575,736559.2471720569,444645.50630590704,677292.439789209
267976.2466954567,732138.7572558488,418859.5316524504,579490.6443716569
301678.643609836,739535.7677552958,308717.72383827594,636901.9121477959
235219.73649014297,707025.9278353588,362935.88173551694,556332.3740588117
252402.1345474638,696476.4708135701,399883.7372332117,543870.5957043774
325690.6858959933,768666.6564887803,537747.4757546519,785312.479699719
341038.24544866185,731744.7805912625,404806.5130404924,631697.9611678107
329404.9586138624,750513.9681310523,356485.91023897694,657466.9663750236
362773.22963199404,787947.8193632632,492324.1660580073,777247.2137947595
388344.13325450284,765880.4033819216,594708.3632301216,769047.3197227415
327782.9667832931,710929.2484096147,400991.7178318232,590610.6469925195
367630.17545222555,726538.3784370403,451846.5518449346,688515.9045275014
313099.26354874123,729725.5551646457,477901.4575953853,682785.2161285
324226.9656079372,745390.2011532005,465114.13798411714,660397.4425788191
305099.5476030931,716339.9419495186,350839.4622541856,634669.0830397357
317000.5619725543,744915.9737157458,407926.3999496598,672590.8709121549
273241.20372398966,723005.2678389512,298098.1498614539,580405.7704060595
250572.34534894297,717886.8066201919,317943.7013370162,536228.1866879326
422091.22033043404,793058.0126902307,713499.2740836688,869330.9640184916
407636.63743411197,743241.009452674,462300.90358917334,768326.1215346507
337494.69261458167,763637.640670486,546622.6967786736,688704.4332041044
279243.73441516684,696762.6156021188,291117.24497274624,526636.2580290962
350681.4955396602,756273.0456136313,513447.177221103,731893.8745151598
324333.064185634,741530.0431266277,448141.1552173614,705000.4993349273
461046.6286317108,770295.783435825,700834.3007443292,845619.8507592296
294744.98378403723,728000.2823672238,368129.84315238794,629639.6240431519
275736.89776282245,732275.052937635,378430.9887681814,597313.8531304623
349856.32691513904,771323.5009821624,557205.4940827675,817788.3503525335
443113.9412787616,789636.404349002,770515.8251644053,879287.5249006366
355972.8453712987,752603.995716715,429506.52042784425,662955.0130932457
373775.1339933332,763129.9228224196,478332.64270665974,756006.3522523993
363988.7549570623,749697.4377433883,490485.4232602681,725613.9992653774
390401.43228440697,768724.2764341576,517189.6495156169,789841.9436270706
350611.9382251007,783117.3021506092,560410.0387321317,774877.7976511061
370633.07481722505,765330.5760066926,520794.3297975013,743202.9840053258
426309.2101856229,749794.5219080118,538440.480927246,799757.8573586824
256475.7830278837,731489.1051124412,323149.8948564582,625442.1808326624
355615.9583332477,766777.4296332126,554793.5188523266,729691.3566302276
284008.57660946227,744264.8110477049,401868.1830814621,636977.2425112063
280773.3221623607,749680.0642709802,406764.7576970748,615819.0708276987
411692.96771370195,755544.6629855251,703448.8927783802,760306.0906791721
331396.96796619426,748924.0786875437,480117.83908740594,745367.3524619436
348937.4002434155,770793.6109785866,587817.6341247623,731567.6680109216
302640.8123714167,732620.074400171,342677.6220258743,628100.6557615162
380574.7178162222,749423.9714757885,456635.29335382493,808993.0723324418
326214.2914316363,730315.2884952407,400038.7532009379,616570.2837413307
388883.96619378176,760269.3738633874,431703.20172964624,691008.708411019
404579.14378735854,767663.3257226223,554813.7135098081,774238.2394917447
367413.24823448935,777153.6582855516,562809.8582707016,778381.976076651
311218.071854279,751581.5020893019,506795.2321723757,657093.577207053
359980.2657521033,753916.2809917544,550022.379425916,750788.8472497244
330265.9227873172,723064.0716875258,412563.9130221504,652386.8209366822
387725.8486610404,772822.3670926453,524532.5803536556,783629.184541805
394852.85990144726,787742.1235325615,551974.8589392538,804140.7142148144
385425.8925602826,775240.6087753819,509992.6608849837,766773.3810244217
282669.89718763315,698247.9830484285,217156.45909356102,518925.0508419648
275935.6562391267,739626.5460013968,319998.14971957507,602839.0668106808
227842.8502814383,716353.1659729726,363005.87665001163,549106.2119090642
389977.7065218716,763865.0399063174,588184.9483481775,829633.6976966636
284514.85768924374,723429.2679973983,327818.67537315015,576288.9788610099
429455.588048228,768248.613006078,542906.3179469754,803686.1306129572
353708.7553725032,770477.1882569207,582753.5423029475,785832.6225445583
283208.0059239109,735020.802297578,316160.1142619672,658029.707961641
384608.4088548594,757219.3686949079,427752.4024536086,736328.2414087893
411912.9709648747,777596.2154538475,584569.9233961268,805261.2405401813
359447.86478576704,748118.7924159712,454049.2810686855,681991.289473155
314512.9604123102,772654.1941135607,577146.7441288532,779288.7320395792
327921.9658035559,713167.7634440912,354531.6018174314,643051.0076717462
342830.6906375523,724780.5927169847,385078.1762509701,632428.7441058189
342610.3918108734,768190.907768897,473035.2955786031,746594.8479782507
345362.24226980365,759936.6150317634,603256.6743095417,751396.2095491061
355948.3435778268,767539.3564512025,557644.8266949549,751099.3264601533
371793.5910329267,765858.9108213651,519885.0841544402,744509.0441737035
336032.6419645236,735996.0883960625,487851.54000416416,678536.4211907489
269269.3471342095,766061.0054531768,418551.81160602224,663233.3166240057
356418.37054272345,757401.8646728443,542084.426990806,717490.7654573526
266518.36216883233,726961.995485943,310980.6587300779,547896.0528353762
424212.90261542355,768745.0185586137,601910.1001286197,817508.5480923638
314262.7210712192,740573.6695737843,392177.2813099369,667653.87293999
348682.26889850467,746508.6778865355,453612.50811521045,676078.4291309249
332513.7997158285,733848.8881459672,378097.6651145845,602621.2961573382
409214.8976417962,755061.00847669,517858.25671104674,759610.9430669104
342842.12447085674,733679.486710896,499164.86299445847,684138.2014124666
300974.04217684537,754236.1355001921,312446.31998877035,636204.9446519142
339359.60250520974,750821.6064525979,400985.21518475766,709114.7126937682
337111.55732267245,761668.5071003246,455294.35754301946,732611.2939309896
279695.3639880994,736881.1301336905,372095.36517303344,583547.9711164004
440902.3890768839,785224.1338978949,706238.788189395,834257.7004582894
344445.53640124947,756441.8826164664,340788.1105145055,664807.5091932106
326696.22628369665,758946.4212909946,583545.4806829174,741771.1347006429
337734.02998805995,755850.3361403277,489721.6924384078,700274.8721038975
291595.86531095445,742226.4196474655,477259.5002516124,673174.1159745872
313626.72307634517,727860.9012056023,328309.1438512865,602459.8274256994
401085.70634860266,770742.8746688224,526228.7253495909,784221.07734118
334747.0618490663,756658.282592215,412725.1862565657,683678.8932126116
296091.9969984957,697405.484618248,360364.77248882304,549274.59019284
333506.9689447724,741047.2794477175,471334.4651358335,663863.2671456493
355646.1583652038,780935.7643585032,652631.6731147297,801041.4858510313
427813.30716258753,755394.8313031804,540736.7426286614,754264.2406291506
359971.1643263566,743425.6279000653,546468.0934186828,687327.2944638446
354771.384154155,762389.4142988541,500251.624102243,661103.5555625417
440285.4296880205,794976.5650617899,664576.3084227485,863911.436574631
334017.13493983354,762981.5087116089,558761.9773651259,722582.9944585168
351432.4866702573,754744.2592214133,501321.2902988896,719364.943319884
224820.1766746775,699972.5631392569,287017.2656649777,475868.8870064479
303822.47849251865,749296.0763808042,490402.2185775215,647113.2405567816
399938.65044755896,761363.2810544672,606538.9006350609,805571.1779924642
317244.0980499799,765180.3693832271,498160.840849299,687964.4060305422
341889.86811805237,765016.0637336245,601918.2443385537,784499.1497401168
426116.63297530496,776998.3995494636,561140.580222144,784607.0134259772
256825.59551725403,744232.4145681239,399109.81188525644,597838.0660395276
257571.98030097014,721488.501155104,392830.522165067,598120.150094055
370888.8840277966,778039.9792640379,512048.4472555277,809635.547868284
379323.4510771487,769567.2732772375,505300.7742790297,765694.8391078787
345262.7953840177,774285.3277235873,510600.8732790757,735999.6052315545
283243.923977824,731214.5251252459,361813.740379972,595389.2610055155
277478.21253548365,724858.437849669,442227.28964825824,677535.4066208752
413067.558438109,771103.835680718,592904.5808127321,847426.969985375
379579.6440365228,761064.2915848315,545706.159445952,747524.7055340931
381687.0627480118,776426.5133260231,576884.5278779723,798154.2006378295
379862.6383832856,746317.3543368356,479668.3920102939,732877.585297562
382036.7948699691,743124.5247292775,428703.23290052044,698408.4159941971
275110.4856644693,722074.2565628684,275142.2859053863,582732.4300199357
296040.54585310415,737528.1732957624,308611.5990746467,691005.6693076052
349736.034243372,742752.693828604,443034.11573925044,716861.9840625396
331260.48258940224,735424.0845418613,332209.30146667775,630598.7099044372
272716.81268186535,747624.8105620365,353652.12175833667,632393.22723598
284840.6597584009,716771.8589456808,278355.46553120203,585373.2955289761
332691.7473325964,741974.1759006843,299307.8078929766,619866.2722950563
345185.26637068513,777997.4202086286,564072.3155604457,739499.587158043
360440.2051610083,765708.674859872,470785.8802803759,772390.464940486
326891.5606777996,729609.6147670227,430242.7432327346,624370.269497744
385924.3958851249,765775.5990718434,620000.4448648354,784139.943077509
350006.5361603488,750484.3534802378,441428.079531698,668317.7895764578
298022.07877098524,738497.9800361136,429783.57295781653,646169.964049144
388595.050933055,757613.9251157185,477268.22953396494,738020.3398462874
276221.6126825897,713762.6134843262,325436.49417977815,532729.383510014
328112.35903339286,747947.5820513316,419748.4551024417,704232.0690054646
344093.66514228744,773183.4531341051,545775.2594097715,777413.3185227923
425935.7147132524,779260.231180322,523185.52266836754,786766.7831838571
332466.67155690864,769745.3235574955,644597.8479115271,839870.4532834217
416003.03843993676,755199.4939227297,564431.814867769,754231.3453501626
345474.06455956225,757556.4912029367,467103.0565682385,727151.7671402638
441394.06404460175,803277.1357357727,642057.9154111338,834651.669542762
358817.5670765065,753258.0790855871,408650.4024312165,732884.4535178732
363111.7189974527,781254.7808512261,583135.4095270284,740343.3904816308
353131.5263651094,759994.0914110002,487424.7756119198,723306.243388351
361843.233217098,756939.5957216216,469179.36802441155,720350.7163737332
285244.50774937856,710804.5389857823,246493.62059245916,558726.5634110956
358272.6782025851,750953.1235013253,481634.31705974205,690714.7514994032
384372.86809096794,754185.5968049567,477026.60924456635,736417.5204250872
357866.2271041735,737189.3452792093,475154.8774959804,693231.8889976938
