Marketing Spend,Administration,R&DSpend,Profit
162301.42199677796,413061.3565439082,254012.5675648842,231003.94813050862
140729.73301540918,425968.54231102666,258451.65089576758,214065.8626744515
178643.40805370064,431714.403594666,301029.2499626583,252720.5811483467
180957.3061578298,466355.67271947325,317335.89561985165,254350.38642958968
171350.6987878988,434799.32951186976,305719.81737063604,254086.16946702194
196093.80510601547,400597.19432719797,298658.8548592081,236435.84540917168
166444.7819387254,404593.482015304,299607.0194135846,244241.9086618336
178166.82508531833,415079.83838504716,263514.5332329198,246819.45410615872
159712.8392566605,398484.8891825834,254502.11891756728,234943.05218215834
159870.6295017885,419477.3187175755,317820.26493293507,245788.03173507497
177022.4369824557,398398.7907223231,321317.9801889106,244961.82191118423
174155.32301485134,401222.166140052,265257.6944673435,233773.88227872938
152588.61277355687,422166.28015973914,275605.00526097184,225575.88415531427
177776.12053291223,464937.6327668799,294203.5736554837,255524.00183772168
161083.04959633356,411107.0811631766,274059.4583563716,230854.49899305677
160743.17344126911,434248.9149555731,267880.91414492636,237239.58118165444
165869.20761104074,416257.34007672325,291615.086801373,238843.67457854032
156011.57417552796,436030.4919677597,286325.5197327053,240447.34052653945
185002.19009993976,444271.4531920359,325269.78621800384,246796.79989243872
178811.3539005822,416812.9223454206,262852.08969831007,244343.85710336675
175938.028947482,396968.0534918813,251335.9381453657,249166.5390258277
179155.5107864294,440027.3645674261,300344.1177839287,254436.4608269083
157600.93386705586,428530.0221299888,271037.10922144697,241988.65068061283
150956.68066369454,438925.57552852377,234463.87409088432,232912.6042349098
176069.34743150935,416815.57835865335,293179.0414320301,245656.96740786138
180633.28192072196,452718.04829407873,316727.0297631235,245168.9596561277
170966.49659770756,426541.8434117454,260996.67625075212,233333.8439967084
190514.58523552836,434038.61407192616,315551.11140044674,258411.17423609528
178007.81436457793,422942.92418987927,249188.20125782632,236654.87023473225
168045.25241987663,431651.5299687825,285769.3991780081,238801.14810099016
181055.8502925082,420976.4172247524,236761.14193400278,236429.0413893829
172587.5391053101,429382.12528321525,347909.4901138338,250248.9810122243
179613.55275065528,439446.3172367538,256967.10254434377,249098.68593348772
180457.30247511342,447617.1285477792,278210.2250696478,238143.86121586885
187327.51848394494,412688.4959064534,277616.83275936183,244582.90894876805
169693.5693957701,444358.91394308384,315326.0460356949,247845.49091680098
174177.50593552305,418294.44834908465,272254.98684785975,230178.1169533469
178289.18963221306,425281.0890592901,301568.60913638043,257013.68086708037
183667.07468823087,432539.99700574763,278050.8111211129,251412.00439018442
195893.91758925232,436894.6162754986,317878.95604963147,250460.7275707795
184208.34404415987,436989.4434840621,301027.2830810515,239831.3090216657
163840.8725301629,428847.4337098793,295320.2913293275,224303.0672552978
179723.93181464737,423288.0315486717,345473.4412218727,248417.72256067782
166734.77403249862,397173.2408167007,254618.55873682647,238084.98765263148
183020.43514145544,412604.2623838785,293791.25667800556,241909.9368589669
167902.12195175054,436499.1985505,281593.08218547085,255782.48609467407
164248.91918590906,426376.7890149283,288961.9824568339,240652.80475008607
151429.42097645713,435308.5644141301,281944.3872119028,234727.2017712604
157782.84280257722,425632.0935044635,267341.0915237918,236023.39276869348
173391.93094241136,404295.3039260958,300191.9744844812,237603.51246863845
156296.70174724454,382157.99151856086,256968.31280482633,224166.94078429852
179573.4834473653,428420.8545088061,285550.45140182774,242243.91069681128
170326.5237755808,431865.7494971059,288812.94791076775,248093.86055950372
190138.443540313,424697.7813411511,296586.16934241477,253182.35441817864
189822.95532573698,417601.2652032644,289002.03839889535,255176.15120979422
193887.8790151258,460461.71543564,344614.4492622895,271902.81590579415
173971.8879637991,424064.35632653267,250967.3378291832,240143.4435822054
164105.4246539339,423091.11848376936,336913.81056191213,244699.57432639028
164688.63412802655,411234.4755833066,246105.50343372248,233281.89941856224
164535.8328642464,422877.6705887156,247348.3548222523,226379.94587106144
172026.11003826826,428741.3592834624,364653.01576625556,257703.0843872886
157736.08938326576,416338.5470846989,285256.90736321436,242762.4072117669
163258.11817333513,394278.73291275976,301686.9923992873,237487.6897920552
153546.5330766488,399946.14572622365,263066.5375040408,236225.96286138977
188212.8893975172,427209.7044468104,292145.73320863844,242641.6932117088
159804.90701195406,420805.21321785764,295071.556168221,240935.78625740344
180864.14171601005,445879.6600780806,289097.8543436617,243827.80075367488
157215.9908042869,419869.8745906821,293490.694238107,228825.74114106043
181295.57985625352,404817.1302226703,282003.9691031386,241323.1448812401
163104.20989630604,384800.9978030219,278067.5989295705,229392.72374162293
176269.93823308626,394926.726731319,285780.6955245551,246892.76347714325
172219.69254984282,438570.3364856846,355153.84829479776,263527.54714486346
151726.6340103544,401365.77867598645,226994.32984544386,220901.12425563036
187363.70702952694,410348.075833394,333025.22157145885,250533.56486832962
164004.82915400123,397538.6406906405,238369.40188342825,229724.30451539598
162732.46881467724,410237.25572575576,289242.6934935297,246966.24884501327
192682.88647091325,436292.6064234646,317574.3431284893,248498.33115416838
167179.5882329892,426216.20550345414,280191.56673611567,226291.20870199133
171307.14027072905,387224.94244733464,242068.55217173905,245614.3978488743
168445.97533242052,427435.4341276653,267932.42129421775,249802.00748154166
181441.51173190057,445925.8461838328,315966.2952723955,248284.94879451793
161699.3408612184,416447.4164141649,309089.1623886069,242001.72202238106
174747.66503791758,452038.5049005773,315838.0768754727,263217.2541841784
187378.7045046968,445538.815665581,334585.98235116585,260643.49340586545
165608.85464469047,388869.70741979853,224324.67368578998,223049.63303744205
200549.80517887973,446460.99605276657,312969.3940516684,259358.8250183231
199072.07145676613,449558.23168257094,329377.9821902229,263809.6437178356
173453.3962433187,427966.1009535312,311988.9842048786,246686.65670551645
188047.48114815814,427550.27095006726,259535.15489091055,234520.71688561933
182461.97590695726,426270.0152154163,323256.09782231785,245503.17734330083
184645.43745275968,389114.06690937176,304633.1237324854,233424.8860895878
174000.9160481967,429322.80096110026,274040.7262510491,250501.2963297809
169048.71689507607,372611.02722890774,242878.12686213508,240079.97883783764
180164.5775785061,407176.0841587904,302101.5363625189,251859.41922031486
161382.4131186275,423687.896153248,276277.3945255765,234836.43259790775
174100.222961911,426083.8616384123,330966.65057168214,248159.48500352775
188828.37895916577,407561.22792198084,314360.8408764024,243744.76822443222
184566.12299413228,452201.00450331945,306592.3089092954,264456.69284422765
170305.3490317368,415900.3533279691,314756.08756065735,243132.97086203887
165630.90432150938,408126.7881392181,292043.3697010018,234265.79579886878
156716.57780579806,415864.13342751627,304698.25923905894,238539.4712699688
190658.6929263599,437489.97784038214,339925.8440876425,258953.92085728736
187267.14011029465,423250.1511650971,327496.16970055044,266604.9336745508
190500.74652492977,432186.3323903231,288102.8369292592,245093.41699874907
169992.118840519,421522.19313166215,329193.9778061442,251325.25474054032
154144.20891999977,440734.5736222878,289267.0890718071,223016.14002998738
179220.5983362386,390703.60274434555,280769.76936111116,232269.2928963604
182613.46179818676,415231.16904592596,313254.2730316765,237573.8357806831
164672.34686935722,418736.16555308003,264387.6229265678,234354.9243025799
189479.66946836142,413202.1999231439,279969.45084063394,230915.100353765
180960.49107060145,431688.95059830404,276330.4582669167,235094.3149280241
160442.84078219917,408545.4599892408,256129.50051450983,220222.0781478181
169637.4813071562,385019.3055371066,262979.4994402992,238587.45674722004
153025.42304830777,386974.6575726881,292125.13638404297,221139.70695470975
176525.54843886013,386266.84051183966,272641.5781783626,240998.46160576565
172421.0246867842,437727.9356265743,275931.8869113133,243316.4969733209
156588.75257232654,411202.8744789572,274151.6943211884,221396.9525406406
166741.19202541796,437043.5327321474,298873.23943232273,244609.50215102936
174410.1010817994,395792.1136265635,284580.7705289293,247847.20247246377
185694.57605696554,418396.52083778114,311449.0974401669,253335.22894931657
148768.7500885044,416413.4412543509,304399.31059362146,230790.29822415372
182965.8980257674,433136.6346438427,335679.4987378361,248600.56174103837
192965.5397469984,470797.24026335997,322739.6750262437,259661.5645627583
181973.72648729116,403045.51025644474,295681.8757047592,237256.3466413712
173897.94751885807,435561.2355562294,306170.8304076963,253283.1973342295
186003.7642013829,422729.28426671034,254590.10261678102,232963.35071155895
188734.93365181316,444895.0698525557,279436.1397590973,250024.177231108
150236.2504144959,406497.29281382344,288161.4276971345,227591.1881003862
177805.07355346056,421808.860125783,294418.2683421339,241537.01620168056
170860.95854659626,451203.5925246283,282153.66491379857,244415.21327029992
174891.96645922156,429537.2402518488,313541.71674844384,236870.43526730646
175056.76019847795,416009.3391517827,294292.1878902856,230553.4156417243
167766.07572769478,444533.65656486,276180.15810737555,235372.0735287586
169075.0323482873,418523.1807969286,296985.56988812785,251563.32462261734
168653.17744014092,425670.37969197053,287692.7381657207,246311.15655159866
184908.94984631555,421101.7341867219,280877.62745006767,243421.215164592
194600.93448897492,446145.89523744123,335095.00865599676,264499.6345926847
174666.32531291863,421682.3889766234,244561.7659541099,238950.50156834858
172993.75628200462,393965.5002270956,258447.66671020695,226384.7725481301
183126.86806871172,426556.58385489753,303203.6335757078,243075.29363359278
160908.7790027315,412461.0731267261,308306.4787451015,235807.14502204646
197715.1296578232,433411.0531563235,292692.0580455348,238913.3083308861
177546.80072186023,433377.40953166434,303843.378002009,247049.49007413685
157657.16221393875,393777.09555473906,268494.47830743704,218799.67065250437
165781.70349642774,405282.19458875404,292098.50162159186,243946.78344362232
176429.1483142615,424115.79873735487,258681.04592838488,240136.56839834672
170948.85573390953,414827.3013537331,274174.0546088361,251359.1050552064
177491.16158536612,409647.6102799824,245686.30607972064,246036.6825511719
166048.6602177155,422795.97146282037,272186.10413462156,249768.97033550224
177266.32282162804,397096.49209377635,302052.60685006273,250441.2523124042
196872.27553905186,403298.8599872252,305924.62544514204,228305.83140804333
168865.70817926122,416878.85356668854,252557.1540639215,217331.84343080295
171649.91537549935,402176.1339116571,302388.96736415935,252000.28394897465
183270.7321354569,456962.53342417855,322594.91806446796,254083.46535639482
176595.11073886935,384074.55279002554,294572.7567686422,246973.65916278405
176286.57123807576,415352.4094120855,297750.6555526919,253173.7946396729
150938.45899815258,407463.68816727184,260324.38986709897,222575.91148426355
170713.3817933061,418030.4676536337,293866.8396054528,241040.23777066858
180338.34271984137,428511.58631781786,314405.82527200086,236653.24076774082
172329.38089955898,418469.79433964886,280462.3808488099,238508.38735940773
173777.29194418326,439909.3743595789,344443.23211693997,245029.7048375155
178034.55089122299,421139.4346385434,329952.8888371927,272285.86367170344
174972.17139110932,417393.914370182,293604.4496831792,239508.20366023429
153790.5701297341,412696.44252519,277854.52523616963,222401.82718400238
189326.8393484834,410575.28813667444,304481.3595410811,247296.67523207093
163084.26285729837,435663.6137784282,326976.49722683406,250350.44336175552
185179.79582270488,447190.41655923217,330129.15406251285,247419.32345310927
178005.10449570738,403503.98111962934,275824.443713896,235170.82920025813
148074.95322271952,418251.94336220296,293840.20910420455,243891.70927246203
180726.58513228619,456482.71561374265,298084.94503877393,253829.91047763542
172813.2423938331,427677.29614498996,298990.61474347714,236966.62632123963
173683.93969496488,428503.7219295979,306188.280505914,252587.8762609375
156918.69871098732,422267.6167058734,291504.93622669636,231514.38094811424
175982.7661179553,427595.0216395461,302311.8005414999,248374.46596766112
196217.25755958806,418243.12749777414,269044.5712219009,237538.08385526744
165747.3654301781,427304.4075895466,313594.2244076379,246916.03645695577
159611.25337317647,418038.94564777194,253923.3799410259,234858.28601005414
161224.92614076374,398650.572781534,312258.8583055461,235616.59683923834
172056.59922312145,416867.8969182284,267738.67828700686,244298.07039518468
165879.97675357785,436051.31330511975,284798.3375225842,236950.34821314065
174907.37537278663,431319.79915814626,299246.0562760751,248107.06060265406
168130.7398113889,408723.31060794793,287934.9247338641,234502.16572257582
159282.18405055391,407747.122485448,259789.98405862652,235120.70472183597
197842.32594092298,431930.59045139176,323539.1303945541,257579.90906208096
167890.36449465397,412193.63095685974,230285.26273299218,230009.8004262125
183490.14079064326,437495.80493722146,285127.57086856855,244075.2224971421
138142.26874085038,421991.2484981588,256519.9649041215,230754.04567313715
202693.93890991548,435068.1862049067,332942.14580281154,260809.8421818394
190143.43080760687,406656.7844604438,259477.74488032702,235675.90354483775
203449.5791232948,421680.8124448673,312330.58992895373,259521.81561995207
158855.29683713772,419004.0622559181,309803.80512492696,243537.03745414404
179334.97462899453,404686.8937696949,286421.57437480835,242055.9313115577
169597.45140739373,402570.95840845554,286914.6760580334,227451.4703528287
192947.4299791352,469686.97383508267,329552.39592565806,265137.3709741066
180887.81941227114,390567.78761898464,242092.7051815142,218886.7167059409
196827.33605306718,428033.7988580843,316354.66484745906,255781.88213836032
184101.78160174898,433205.6656903227,321223.84024836734,245799.26071845368
156700.22953888433,413863.1471181104,238783.38473408044,230269.32322715397
179092.27913546626,432773.3842478457,326662.4701785171,238553.0744980775
175451.6988762255,424143.400978111,278132.9267893675,240965.12987789
189270.84701934655,432715.880247105,303988.76703331707,252425.330466281
159478.23891869275,454986.4908288614,281564.53377406765,248923.789060999
195060.48352053692,399756.92172622,265237.97162229096,245564.6603875859
156008.86389966687,423129.5900840014,224410.16358924104,220500.68323642664
155359.59309192005,416321.0999061733,272578.2498276759,232196.22964447897
194527.36513773238,447421.37615052937,299168.8188937958,255112.97108074313
181211.96007588066,438963.07950104587,266156.72038042883,256050.39446292064
175655.5700053883,400351.3456086842,289441.08809702954,238954.83652973163
210937.77822735716,440999.28281289194,285091.952172446,251446.48678013685
168608.18718037152,427766.2478380845,294144.21480419114,251908.21273401973
160521.3580082478,411976.9279446217,283564.26903942454,243142.65092166862
165708.4127413232,436746.80760720506,299729.52920772124,243648.223120996
180821.44793852518,449182.04673399293,263798.96264317766,239302.9013612489
166955.33208064205,456144.293766365,298439.02982929954,234674.00768645128
157695.42836548132,374737.20060267946,259426.80321262035,223855.89105723496
209961.7034786519,407688.5127206799,337468.5624179728,252326.864979447
204218.14173162697,439491.8084094641,319008.01252640516,256788.95712823243
188613.41138568893,403855.3083873531,325340.30993271037,250682.8450052132
160399.39569352762,417241.364309774,292328.44875004457,231880.54924274312
173059.56908851533,413860.45114974066,264965.987428081,240212.65911497377
185693.40796223623,433982.9667931671,278673.0423073159,245239.02105772795
164909.23192623645,412775.7927449724,282710.53041221906,230142.6969033413
156905.18341123895,444676.19794344006,310480.8602735852,240630.20630009324
189001.88279748638,409282.72890849615,290130.6764801461,248740.3099722208
162115.43680258855,420372.007207458,308991.3060297026,244738.7763675711
184546.55061239583,405713.39223593514,297530.93572628545,227405.47391924422
195211.24790653354,443884.90008726367,253098.6877540182,243607.714684965
183070.04537960995,416456.84318377235,247817.75815272858,236168.07426238005
172772.93824800683,413414.8204920675,293819.0659481225,254499.5120651298
188334.02774634212,442388.3986883692,334046.071677001,250233.97877789426
161963.7886682457,426195.93824193545,295527.5716624022,239821.19044127376
152188.0077703105,403513.01291703066,257104.2748369651,230960.46453219053
169409.36563594182,430078.5248371406,290644.21103233943,240215.56884572422
166909.53038636598,427351.9820221691,259844.01636613806,233932.26769010973
198628.4669853222,455698.74186156946,282314.02665715956,254618.50137103652
177829.68748698197,372579.54612255277,229747.13949661053,222943.0534083632
177646.5588805619,436990.24779483856,283742.1492581639,259292.09346536838
163598.8703144193,407229.20770689304,237846.0057159817,234575.94637963787
190786.28577702903,461201.2706428891,331406.40398804453,257484.86189756123
183244.70631638504,436504.1150017155,312879.67946087796,244867.25841663015
202994.50956325151,415267.3103935967,315939.84463537374,253335.06157124488
181080.22598568807,420752.37041481404,298876.51331597555,249843.37517677742
208136.88859704812,429386.7305505242,319056.5193092476,254394.46782872576
181527.27115612797,454557.5002101866,317431.0240693371,257054.96412894665
169149.91848059176,411627.76526648016,309879.5066593697,247654.45786678363
158245.77976527475,437934.5793522121,264484.67691398103,238246.06869751905
176282.80416980572,397998.58725281095,260383.34765597372,224826.13546228345
180298.57412488537,417518.8223919879,277492.1813513413,235676.07043106473
172572.68892797388,424973.0437183585,275923.6435065529,235095.55711742816
186948.96694396305,434065.9434665388,279721.1522686228,245491.27273376868
180174.60877485946,429573.90702861536,288549.2684936107,233710.78695902447
197699.53886067675,436004.6392580469,246778.42256566646,258432.06327722993
195261.35466786375,420647.92782504775,273858.15223589377,247283.61062831676
155933.32960067774,427042.1226730055,268050.3037715896,249548.73192638828
194465.75176916245,446534.48056138796,306729.9615946733,255441.72833944237
164406.3083921367,416576.62331520976,317336.16033735743,244088.84810855362
183392.40472858082,469031.91001132096,342578.40242960793,258682.50030819827
182640.9901265664,421596.8301394425,349720.6070259358,242582.2877679777
174378.2768959089,440529.92636847537,280684.61311291246,262567.3657598515
188292.31306012286,448349.92475175264,290993.33767696447,267788.1489010267
148928.15283411896,411890.0010517332,249097.54279113034,227596.45605414978
173148.64893377677,406798.03975767846,319538.85875973094,245594.32487510095
189617.7357443255,404792.44990650594,289038.2125145621,234832.29945049377
177555.45074501913,439013.7719080515,284653.6126884618,251559.6820078386
175732.3010903536,392926.93393057655,290529.97769445076,229522.54205746777
207220.0623683112,407450.64579426794,315024.7661508565,256276.45854797095
178164.07747377732,436263.1771538101,282154.4646224741,243539.1908262255
182435.74022026832,431779.997377146,356196.09528306423,264052.3731726471
178163.51602083253,433716.1472166931,295052.520885835,248133.98585829837
203567.8743157731,483830.39937608945,325634.8441508297,262651.92495194206
186502.22769580735,409470.23986303975,287360.5873179057,252796.46180940603
170107.04540157612,451457.90650147933,323450.4828867535,255840.48909302024
190726.2600295778,442899.7570538927,328654.95800017583,253317.05127194145
166404.25071903554,436894.0259753772,321702.11514180776,243129.46508755506
183076.52829399932,412196.6565144942,284648.06170531746,252259.55219985294
161552.05682081,433873.0565085521,242715.7510657545,235888.50592102113
174392.89006331,417038.7316262233,243767.30794577417,235903.20514798784
163156.99850768817,402797.6160452243,269150.9846300391,235407.3190150559
193336.77010325898,373658.56530206266,307103.5680423049,235882.68195889535
163357.44935890866,437821.4368093851,275693.6161974344,237798.25098803884
204064.7354678896,438039.34593873087,323427.58376742783,259183.96351181075
186644.31761647,462115.28069371247,272112.26107164804,237378.68173741014
179791.046931074,423630.79349705164,295675.2286365129,243378.05532033788
163548.61928936848,444404.52755077294,324830.2651438795,242706.86013650938
174439.72503519183,430890.9047037363,267282.2412004701,241018.47768759972
170579.08219036192,423022.06856162206,289209.8156528628,247544.06700981854
199366.88816081124,419974.23241041286,322184.527475114,257762.83835869032
157344.02632145182,417011.3804836991,277926.44841033424,225233.14126079046
185365.51921444168,403159.17191198457,257088.3579894721,246896.21401811158
184592.17823500567,435243.7647530334,267361.5017407194,245893.67309322764
165027.5635054552,406695.9906834811,267800.67588457995,231673.06364575974
176338.7885733235,418607.28777451627,286481.4572092775,240747.2631001776
171406.8539702814,399078.61989096843,252897.9278288998,232236.3438557739
177202.30948188793,385961.2457745926,270639.1570507595,238266.55320948028
183069.51176348634,406447.3336740481,324979.3124670489,247827.49819242262
178000.57845973564,458497.23542144336,274185.1691364084,253579.6773698235
181250.3735406658,420083.4559392334,251360.45520854494,235359.5174425469
162286.34383887926,455648.45243656705,281117.00222895,227149.88726964785
167046.27072014406,412084.7056441999,272444.4483956696,236536.07287007978
193883.16432972654,417519.3658810953,270126.47058553563,240304.07231118536
204678.85945837395,416537.47175069986,299012.3403484891,242500.93436359087
204630.67426929274,449720.14263285394,316706.07025178696,254278.0191435113
201203.39457709529,436902.5274101219,308188.1668910679,243723.43437628346
181330.59389478114,414003.4583435884,327336.76365083683,248275.33570187018
175007.78256099627,423014.6798567852,338702.4269071658,250538.9388344747
180771.45568037723,403766.9055727707,265786.0050042084,230144.363885645
181128.63119983938,412571.8883784429,241974.09480003675,230794.91522916258
197475.03886697476,439554.1313756683,319219.619818165,259171.01297494065
188894.68054542033,434441.8254848955,326167.44371249067,266074.00121733436
150111.39939062303,401983.9728106213,259180.92801292537,234091.1513077611
177792.2986235092,440132.63734198984,327274.0455252494,251996.737881971
180565.75862107438,409528.9647849264,304936.17534640274,248290.49239189728
183780.33736213003,425033.3545040545,332878.25419740984,243310.02864836197
199973.95555523934,438742.22758291365,312180.1111188673,251720.45257948863
209270.48626580826,426872.9660651967,307013.94152150064,268465.86329907895
181200.2418626788,411392.82395335863,270345.5155930329,243194.66342782337
179558.85575175306,443252.32392146176,294883.726148616,255115.58753672603
159305.0307074324,430414.8389016175,273019.29258836625,242944.91418497462
166003.2347426908,398886.04005718045,298166.1335830789,244411.97470350596
166729.59797812198,380915.69268915674,349368.46290250326,245644.1082544605
163970.4042927842,400034.69630999083,262767.18553398317,239677.850929356
176933.10438198145,414030.2401858512,265950.53661107115,233767.35256676417
176900.76896716532,420507.24504670687,266191.6628865747,235439.81654951416
193055.74905456405,395584.8569056604,269709.87290303566,246534.99638995263
170697.20703776626,440116.6587274802,283356.238970501,247633.31766137332
182223.10099120735,415589.1607402509,285069.2310689533,236078.78919107525
188570.40351888,444198.308547001,316409.30382388807,247284.8938094728
159206.38251728046,420385.8368772262,245255.97713213583,249058.27157024154
163286.52029726116,386190.6252691704,243545.37553311946,221009.34186073655
183647.27880336868,455658.51660001907,342734.7346253666,265594.87360250024
197115.4158344075,411084.47777221963,265404.26173335995,254666.71781882047
175737.43382964027,418879.55280686734,287167.3029097791,241444.08185421152
168260.34866245266,452019.5253532472,265806.27373371925,240424.28116188466
177952.04642034965,417693.90720487013,304255.95523496147,243753.499742489
217445.98160800364,441096.99838029325,378411.3496543776,271490.46603747766
181320.2100276813,440413.5291919313,318671.5380481263,257890.5165609229
182860.4329978872,398056.61476688576,309528.62039187545,239110.75250818479
168238.6372883999,405345.7356615798,312665.0375144402,230013.95861977435
170584.61254385964,421762.1491487189,285937.1539551531,235887.752655474
188818.78500319546,433678.6530718131,292261.4924891266,254516.6497813615
197306.31416012885,401095.79602001037,307905.2585055442,245261.1611571468
185945.57176562192,416853.32350200246,263146.89401088597,248247.7587176714
175738.29224970797,403912.422170279,322375.12288235774,248414.67829159548
167252.8269842425,437890.522186984,305491.87800642377,240511.49503082846
183976.10716798954,409946.5182543094,308928.85757917794,256210.1206921307
192515.21027545698,414548.055542339,295631.15401999926,253113.27173322055
191602.26071857443,456293.52899333485,327400.5563391526,248162.75131891042
192988.58332107918,425897.40366684704,306391.99930972693,256196.16415491566
161430.40763201303,384230.07399337593,275224.07980584656,230148.84424564036
172378.37439650905,428406.56794369407,271507.76929444383,233340.82180042425
199920.1122226837,423957.2719389311,289290.2849042991,262619.96755045216
177195.31346241324,443120.6490558723,329367.6009080486,255490.44214875237
188833.03936556284,419884.71167750005,257868.97194772755,242432.51212466718
192881.2227748045,430856.5043020087,304141.49319026945,240325.42380773652
208908.67132367622,464102.7828409362,334238.66338908364,257020.13751901616
191804.0707959623,444108.36074470676,330576.9991773286,243206.32845223462
196079.1226839067,397219.3022210115,333722.9062533498,238426.53419441503
198183.08793046992,425189.81898204767,322344.5591751491,250360.96967406504
166024.11447374147,434177.9984212219,288602.6557274374,230973.66479863995
163652.53569803346,426244.1766394574,260252.63228390494,235205.9095069244
180276.1358851918,397162.30067776213,332131.2323022335,244154.3193626988
193176.51830407005,406296.4749266302,283508.1038631513,249014.85917082196
188213.07885675514,423483.68440103525,334247.0358918903,247954.05633956712
181820.0640092521,434442.81203346036,317732.95834124123,242559.4202522288
193719.97355317476,429513.69560748636,329198.6453796767,257553.6780151005
211355.87645242392,432589.82105920947,328339.5566773125,267099.82230465
161746.93337503896,437868.84046893165,254851.03355079552,238720.5991024185
177334.7744092253,420304.87338021985,255496.58115775214,237235.4441356381
179990.6961326946,395354.3357191597,355074.11209471105,254754.62292037802
187154.67640203543,408548.6701205159,293351.5789524238,256964.48063846273
188993.24537775648,437454.59370364796,289849.41960371775,248847.6117609499
198217.78705034955,405673.17676156363,300414.39811667084,257035.49472123382
171857.7922633163,403070.4572720957,254561.36913837385,237616.02700530645
180511.14994240584,431935.13866097044,262208.45513166836,251380.92611817978
219029.09196793975,416181.3355847466,364023.5760324079,264600.9801329963
188801.00900375645,437313.6759237894,322857.828624316,257177.74193922317
194830.16902379278,448284.48891746916,318849.0754672609,256061.89340253177
195984.44003834037,455168.8361917021,245097.96092168466,259411.02449323444
200618.51207001368,436814.76176431595,269055.02639283607,243539.42086689087
177954.0050470599,435427.6715985196,302929.41049845045,238176.82184607457
192081.17403983485,425615.2205803366,306769.0524956894,244867.80252197385
174215.1916307906,385546.36176544445,284503.9177641293,240600.94048237122
162829.98308491282,411889.13457189855,262149.73722718674,232911.24231760664
180937.54348578132,402044.99058833695,266977.87452726794,240560.06705359614
183789.32884959443,425703.99830162793,290835.64074151195,251275.15555724475
192681.92998114458,410050.3391084569,315979.1010875566,236636.06939369536
164160.01017477835,404089.94703173253,282137.2996133668,239108.78963664008
190398.0525725793,453609.2651001282,286409.6527406672,238067.66969092598
162245.6473475949,423870.6179784722,307713.439057796,245209.52470361916
164980.54503625399,445708.39959356934,262812.4525639847,234281.1313478927
191378.8599546359,447682.2251778965,358084.54530310736,267172.92322838795
197902.261784538,452806.06203251507,343871.99294706946,256293.95093818178
172609.34017679215,443166.8684550323,338450.75307689107,266943.7703037041
185461.4363853318,439323.89427053655,276758.57753805624,245246.45326572016
194451.93282689358,402028.5290742719,295221.2093955006,240317.87824001236
191859.6824227833,427619.7023647011,310053.78200574074,242630.4840950393
173580.638834736,425128.3077859717,267416.1863367462,232456.7405329696
183091.36442903546,431699.7421215591,300845.3294746566,239572.26009278264
178643.43372605002,401440.8295425218,247754.00567645748,238348.01915126314
168028.49929132403,386766.84380723984,280018.53897194663,226344.46961062535
198662.23593349985,441043.0809667562,322936.4447346944,266705.1281090274
182601.26320981432,419295.4950572994,305383.0239400993,235746.0447119287
177660.25454645543,406015.64706792677,312119.25962091744,244497.9574662463
186511.3792056519,422969.5110519558,249442.60770028588,233710.81286056043
169724.45535393406,414357.9897724289,282061.2000094675,249430.89902098238
175505.55058915037,414270.8838760901,293279.019315232,233591.43421591073
174594.36206648467,423812.5295517907,284879.74464676867,244690.6316862737
193302.7203691232,410492.82186328777,288993.0852495974,245056.71609551305
209085.53845385188,438804.2638052494,324820.6691096332,259706.38449920565
185624.19593375202,456852.9991563914,307460.8732390403,254765.07306630787
184365.70304424342,393806.49957147357,270978.1149609572,236377.19550144504
189212.40963716336,427604.7285431948,268585.0955559934,232053.18413597508
199959.4638240964,436878.0087257754,355915.7810866452,246123.32298033
185896.1693196757,432608.7427187878,332579.2173428529,258029.29196695032
190453.0604329127,405741.3474501649,292392.2996815798,248297.10920366325
190988.0564179687,438766.1536401402,296585.5733217584,246914.85516846727
179728.29695763058,407368.75426869455,277006.3698542319,240959.716218591
186829.86777566426,393443.8550414743,331923.24851527583,229991.61046145318
194799.12211643488,437547.27928745694,276282.96269308217,256438.46274124
203946.4028109659,432759.03433392936,325950.3795165596,253321.19338220046
173108.18902969072,392915.80226530234,254637.2523324747,238566.5487618422
185932.2711917633,422358.8203547438,252854.69432928052,253747.55477979267
179370.96738040532,422392.4571902622,242803.17632783993,250744.17659979797
203006.69098543184,413032.06605496584,308624.0126629035,237858.5125607994
181508.54676334735,405828.9426638779,274371.18863568257,241097.27289168804
177405.87463154894,414333.6712105021,285151.39531172544,249795.50106885325
195590.38755520034,433660.1848752664,301700.691783435,244360.47131537055
193909.57722081704,410589.86940335267,276994.5925034057,239230.88064009894
168760.5191999705,444615.2081855784,283642.71007422096,244293.68977741216
177598.30758201386,456352.508291778,338685.6872678803,259537.26999322392
173833.8231020069,431367.07561152003,266413.8810279115,240441.33689853107
194015.10672517173,436819.23411582084,314075.37901167636,260486.933098364
182180.5270257986,454610.85945637856,302662.98249208776,243153.15636107407
206578.45362441722,434591.2005323821,295171.2046670817,245515.6465418995
195790.13715002808,418861.87756104866,317862.77487239486,257277.99901310797
182704.50555127283,436911.51431407966,330798.7872435156,254479.36541623605
198214.5189570477,425858.1995950226,329067.1773807911,258232.03523940404
210965.82099291444,426083.82611365383,277212.5292854757,245478.89731959483
179785.65829130696,433919.6289212137,308765.2093215125,234527.70551269644
